group	names	scores	logfoldchanges	pvals	pvals_adj
32	CALD1	87.73156	2.7437408	0.0	0.0
32	PTMA	86.40457	2.0424528	0.0	0.0
32	C11orf96	81.01766	4.499959	0.0	0.0
32	ZEB2	77.63679	3.744242	0.0	0.0
32	LPP	77.08456	3.2565322	0.0	0.0
32	MCAM	76.84656	7.074425	0.0	0.0
32	IGFBP5	75.52748	4.8137884	0.0	0.0
32	IFITM3	74.24777	2.0434322	0.0	0.0
32	A2M	71.98808	4.4787064	0.0	0.0
32	JAG1	70.48702	3.9007494	0.0	0.0
32	ID4	69.80276	3.748327	0.0	0.0
32	EPAS1	69.33556	2.8919325	0.0	0.0
32	PDGFRB	69.2424	3.528062	0.0	0.0
32	IGFBP7	69.00286	2.2510898	0.0	0.0
32	SYNPO2	67.500885	5.8149643	0.0	0.0
32	TIMP3	67.357635	3.2145975	0.0	0.0
32	RPL38	66.75594	1.3612381	0.0	0.0
32	RPS27	64.402115	1.2895079	0.0	0.0
32	IFITM2	62.339066	1.9095293	0.0	0.0
32	COL18A1	61.928238	3.6137598	0.0	0.0
32	RPS29	60.511074	1.0867465	0.0	0.0
32	COL4A1	60.462116	3.5384367	0.0	0.0
32	FILIP1L	59.721615	3.5060015	0.0	0.0
32	HSPA1A	59.021523	3.0507207	0.0	0.0
32	FOS	58.668213	2.862196	0.0	0.0
32	TNS1	58.629726	3.3078961	0.0	0.0
32	IFI16	58.098747	2.543407	0.0	0.0
32	RPL37A	57.83471	0.8250719	0.0	0.0
32	HSPA1B	57.62471	2.8693411	0.0	0.0
32	EPS8	57.26858	2.22438	0.0	0.0
32	CHCHD10	56.128788	2.536543	0.0	0.0
32	FAU	55.767868	1.031241	0.0	0.0
32	RPS8	55.70346	0.97201824	0.0	0.0
32	PPP1R12A	55.367577	2.238648	0.0	0.0
32	NFIB	55.30021	2.9225655	0.0	0.0
32	RPL21	55.193157	1.0952246	0.0	0.0
32	RPS11	54.797146	0.985914	0.0	0.0
32	JUN	54.3119	2.3034184	0.0	0.0
32	STOM	54.12203	2.132915	0.0	0.0
32	ZFP36L1	54.074726	1.7255697	0.0	0.0
32	MT-ND2	53.92879	1.8156139	0.0	0.0
32	PRRX1	53.86512	2.2314198	0.0	0.0
32	JUND	53.696796	1.812616	0.0	0.0
32	IFITM1	53.404842	4.0478125	0.0	0.0
32	HMGB1	52.857746	1.2372965	0.0	0.0
32	MEF2C	52.485397	3.2527745	0.0	0.0
