gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,contrast
PDE4C,3.404272781883346,-4.415149170455878,1.9600800131490488,-2.2525351724609113,0.024288472614040012,0.18328312481681044,NP_stress_response,severe_vs_healthy
PTGR1,26.986785433524144,0.8434965077011658,0.37456980662952233,2.2519073688591433,0.02432812637389731,0.1834746197364756,NP_stress_response,severe_vs_healthy
CASP9,6.638382685407974,-1.1559420329590413,0.5134466374441303,-2.2513382086075553,0.02436412454529393,0.18359953588386935,NP_stress_response,severe_vs_healthy
PPP2R2B,3.120746682259323,-3.4400292507757095,1.528091096597452,-2.251193831595187,0.02437326342058058,0.18359953588386935,NP_stress_response,severe_vs_healthy
DET1,4.705194441769591,-2.0999861801511264,0.93306567838562,-2.2506306134681746,0.02440894279499771,0.1837605880834889,NP_stress_response,severe_vs_healthy
ATF5,45.15863464225219,1.0139119230222922,0.45081500666227625,2.249064268133058,0.02450840748251908,0.1841856985718437,NP_stress_response,severe_vs_healthy
LIMCH1,50.07978035592573,0.8823351652919965,0.39229311498180486,2.249173211548514,0.02450147810683968,0.1841856985718437,NP_stress_response,severe_vs_healthy
RAB21,172.7640045609875,-0.9715655797849402,0.4319412907352185,-2.249300079951174,0.02449341074712788,0.1841856985718437,NP_stress_response,severe_vs_healthy
ACHE,2.295242984441114,-4.300428930336704,1.912597781648354,-2.2484753310915275,0.02454589639370954,0.1843596227677156,NP_stress_response,severe_vs_healthy
AC092687.3,1.7516329184155004,-4.711535772336705,2.0974329116867714,-2.246334433909332,0.02468259456036566,0.1849741823998715,NP_stress_response,severe_vs_healthy
AL049629.1,1.5948372029015103,-4.1945528050468806,1.8669357411364604,-2.24675799633764,0.02465549751640751,0.1849741823998715,NP_stress_response,severe_vs_healthy
ISG20,114.98571861492016,-1.6564030428620788,0.7373672483237993,-2.246374580139616,0.02468002513339048,0.1849741823998715,NP_stress_response,severe_vs_healthy
STEAP4,23.187164568367113,2.5205682691159264,1.1221016636693673,2.2462922484879444,0.02468529474871836,0.1849741823998715,NP_stress_response,severe_vs_healthy
SUN1,91.91910154029712,-0.6414667074675139,0.28560086952585106,-2.2460250507376407,0.02470240338431828,0.1849945139230036,NP_stress_response,severe_vs_healthy
NR2F1,5.1984456649420006,-1.9110471726517833,0.8510994650745549,-2.2453864102527414,0.02474333706761827,0.18519314190795716,NP_stress_response,severe_vs_healthy
AC013394.1,4.938334449062533,-6.354107356807551,2.830238515590035,-2.2450783995082744,0.02476310001923271,0.18523317715201376,NP_stress_response,severe_vs_healthy
MAPK6,77.12816447277508,-0.9229344696305292,0.4113524191312693,-2.2436587867397613,0.02485436372767072,0.18580769532536157,NP_stress_response,severe_vs_healthy
COL9A1,78.97327221004477,-3.502893907532723,1.5615090713271498,-2.243274773008883,0.02487910110582527,0.18588449320404687,NP_stress_response,severe_vs_healthy
MITF,6.323757752933014,1.2179657890318556,0.5430306510798542,2.242904312325366,0.02490298562806079,0.18595483341441557,NP_stress_response,severe_vs_healthy
CLIP4,9.14706034405122,-1.0641150497963066,0.47463705670373313,-2.241955268276753,0.02496426347130275,0.18630415207300335,NP_stress_response,severe_vs_healthy
SEC14L2,9.610155343461626,-1.0172949843478072,0.4540116118624673,-2.2406805415716415,0.02504677541294013,0.18670308052882464,NP_stress_response,severe_vs_healthy
TAGLN,21.101257707841327,2.022306504106196,0.9025095878077236,2.240759025085328,0.02504168843127952,0.18670308052882464,NP_stress_response,severe_vs_healthy
C19orf54,6.234976850826978,-1.09068925203687,0.48686811782382583,-2.2402149824719846,0.02507696945568026,0.18681978810141855,NP_stress_response,severe_vs_healthy
NPC1,20.015630304630925,-0.7400601120810674,0.3306357302951589,-2.238294425773085,0.02520186138771848,0.1876414372500407,NP_stress_response,severe_vs_healthy
C1R,113.85873601424272,1.412571937695074,0.6319995967692797,2.235083605932668,0.02541186045211846,0.1889860061748694,NP_stress_response,severe_vs_healthy
SHOC2,57.34692256472781,-0.6718166559929399,0.3005746462706349,-2.23510753261618,0.02541028997912037,0.1889860061748694,NP_stress_response,severe_vs_healthy
C17orf67,17.8372593936913,-1.4313451628585545,0.6405931816405839,-2.2344058661268047,0.02545638007934975,0.1892075999998402,NP_stress_response,severe_vs_healthy
CD68,30.01425559862556,-2.812574396470673,1.26012078327439,-2.231987944173315,0.02561575974073438,0.1902821551607963,NP_stress_response,severe_vs_healthy
NUPR2,27.620593190480303,-2.090600209085681,0.9370402833029556,-2.231067592650941,0.02567665201965825,0.19062429526552752,NP_stress_response,severe_vs_healthy
LFNG,4.883951840329934,-2.5427666827407203,1.1407385949908866,-2.229052908270395,0.02581038468682669,0.19150649746559464,NP_stress_response,severe_vs_healthy
LRRC8D,5.500248926307907,-1.417255479202303,0.6364352755272609,-2.2268650618527777,0.02595629348936472,0.19247797324398505,NP_stress_response,severe_vs_healthy
ATP6V0B,200.027552024442,-0.8251885374988178,0.3706071375801166,-2.2265856585679797,0.02597497831906588,0.19250544773835968,NP_stress_response,severe_vs_healthy
C2orf74,15.986279963287952,-1.6860380236202002,0.7575058502023527,-2.2257755807031834,0.02602921725644374,0.192796236866028,NP_stress_response,severe_vs_healthy
SYNPO,31.393198802870423,1.147664124700797,0.515723855124951,2.225346206687953,0.02605800576794721,0.19289829039394563,NP_stress_response,severe_vs_healthy
RIMS2,3.234289121220098,-2.30337460038672,1.0354800875025547,-2.2244508882272807,0.02611812329815598,0.1932320106531966,NP_stress_response,severe_vs_healthy
BX640514.2,10.512282685271757,-6.473610456740249,2.9113044347821013,-2.2236116496091456,0.02617458408135186,0.19353395587434527,NP_stress_response,severe_vs_healthy
FGF11,4.8379000660298646,-2.8905231367672606,1.3001364408231535,-2.2232459963488043,0.02619921681789704,0.19353395587434527,NP_stress_response,severe_vs_healthy
OSMR-AS1,8.060082936346156,-1.5291905946648567,0.6878413754291148,-2.223173320608782,0.02620411510554515,0.19353395587434527,NP_stress_response,severe_vs_healthy
CXorf57,1.078625755404848,-4.642430508270691,2.0884186355870065,-2.22294056812312,0.02621980776673509,0.19353862700190275,NP_stress_response,severe_vs_healthy
C9orf47,2.8878944445276233,-5.980553208644442,2.6912005307115474,-2.2222621987456272,0.02626559119568043,0.19375680389531968,NP_stress_response,severe_vs_healthy
FAM27C,14.089329290604102,-1.6466623137753424,0.7411278661727098,-2.221832950741607,0.02629459699583203,0.19375680389531968,NP_stress_response,severe_vs_healthy
LINGO1,4.1310693417041,-2.884448508833715,1.2982264469277986,-2.2218377353655425,0.02629427352944321,0.19375680389531968,NP_stress_response,severe_vs_healthy
ABI1,77.99720651226215,-0.8555270216952868,0.3851996709974449,-2.220996241974884,0.02635121592793079,0.19384057005714855,NP_stress_response,severe_vs_healthy
SLC2A5,8.529424892862764,2.5584280753885884,1.1517747328739358,2.2212920655107076,0.02633118592893315,0.19384057005714855,NP_stress_response,severe_vs_healthy
SUB1,432.7742279304682,-0.7542254468274164,0.3395867468312373,-2.2210096650274753,0.02635030677762072,0.19384057005714855,NP_stress_response,severe_vs_healthy
AL391422.3,4.765005709339676,-6.681852943482321,3.010421980126776,-2.2195735307516364,0.0264477307055711,0.19443923758426448,NP_stress_response,severe_vs_healthy
ASH1L-AS1,11.562745122929968,-1.840284387407552,0.8292481361047401,-2.2192204085643077,0.02647173328618318,0.19450442793638653,NP_stress_response,severe_vs_healthy
PHLDB1,28.27535836678682,0.941468102349604,0.4245205713915088,2.2177208027013293,0.02657387494843472,0.19514335254990553,NP_stress_response,severe_vs_healthy
COBL,7.794232158347199,-1.899710719147456,0.8570749859354941,-2.2165046819957404,0.02665695758672849,0.1954551773596892,NP_stress_response,severe_vs_healthy
FGFBP3,7.727870514949465,-1.3289646251538525,0.5995965316578166,-2.2164314751444865,0.02666196606579528,0.1954551773596892,NP_stress_response,severe_vs_healthy
POMC,7.468928662917834,-1.6827532316476166,0.7591337812150891,-2.216675470500283,0.02664527617491514,0.1954551773596892,NP_stress_response,severe_vs_healthy
PHLDA1,190.1918557522256,1.3411208115669269,0.6052818425377205,2.2156964199423337,0.02671230025876968,0.19571252601222877,NP_stress_response,severe_vs_healthy
PCIF1,22.619900792519775,-0.9351728424037646,0.4222036654672563,-2.214980396650041,0.02676141009261667,0.1959606160115196,NP_stress_response,severe_vs_healthy
METTL15,22.996813741370868,-0.6490270505061605,0.2930556446030986,-2.2146887884898914,0.02678143293035004,0.19599555500451507,NP_stress_response,severe_vs_healthy
SPCS3,105.7179809391918,-0.8881007470426878,0.4010919550850962,-2.2142073302224854,0.02681451985361152,0.19612600719337603,NP_stress_response,severe_vs_healthy
DNAJC25-GNG10,1.430787423607121,2.296994811340851,1.0379413835718332,2.2130294135072246,0.02689561786061746,0.196607272540839,NP_stress_response,severe_vs_healthy
STARD4,17.713064642523072,-0.8203392931977656,0.3707538748465032,-2.2126250023344904,0.02692350982584133,0.19669927502665543,NP_stress_response,severe_vs_healthy
DXO,23.514205696938497,-1.0906014983258152,0.49308573221808855,-2.2117887966862715,0.02698126157579719,0.1970092002900964,NP_stress_response,severe_vs_healthy
CTBS,87.19020968030414,-0.8718217426643619,0.3943704433311947,-2.210667045177624,0.0270589022142793,0.19735184583184073,NP_stress_response,severe_vs_healthy
LINC01311,3.2634109109555234,-2.1219782929864355,0.9598246195362132,-2.2107979414111867,0.02704983246636141,0.19735184583184073,NP_stress_response,severe_vs_healthy
SSU72,171.02417920124293,-0.5985874184127722,0.2708175960422411,-2.2102973630982485,0.02708453151543684,0.19742672405268233,NP_stress_response,severe_vs_healthy
CD82,61.81132008846416,-1.2099750844236103,0.5478014719289264,-2.208783923422164,0.02718967378288829,0.1980807810566312,NP_stress_response,severe_vs_healthy
CCDC50,51.64118280773714,-0.6715738730466494,0.3041142758865056,-2.208294467890348,0.0272237527233056,0.1982166834261758,NP_stress_response,severe_vs_healthy
FYTTD1,87.17051988406332,-0.6671575000076277,0.3021832585121359,-2.2077910711947473,0.02725884077871144,0.19835977511167657,NP_stress_response,severe_vs_healthy
CALHM2,9.827779492799763,1.4012498448605584,0.6349624759783014,2.2068230767520873,0.02732642218466365,0.19862661283660216,NP_stress_response,severe_vs_healthy
LINC01705,3.987666507450671,-4.566589503666974,2.0691168399225393,-2.207023506627075,0.02731241713603394,0.19862661283660216,NP_stress_response,severe_vs_healthy
SLC30A2,3.283100331305964,-3.632556731348231,1.6468178588599232,-2.2058035816195343,0.02739775542176053,0.1990325352883237,NP_stress_response,severe_vs_healthy
BCL7A,17.044257828640777,-1.3056525381010446,0.5919935184166654,-2.2055182995805733,0.02741774511633207,0.19906522174575336,NP_stress_response,severe_vs_healthy
HNRNPL,77.61677017734813,-0.8760209823422689,0.3974654494918779,-2.2040179428480613,0.02752308224498922,0.1997171823435102,NP_stress_response,severe_vs_healthy
CCDC102B,31.427527344875827,-1.90540019393058,0.864991035088403,-2.2027976205971265,0.02760901595655039,0.20022768852010672,NP_stress_response,severe_vs_healthy
NDUFV3,59.34238957385608,-0.8609153616473285,0.39101718038496747,-2.201732826163119,0.02768418652760324,0.20065960579031544,NP_stress_response,severe_vs_healthy
LYST,26.84477028910142,-1.1633559425627238,0.5285108664088061,-2.2011958816810053,0.02772215973135935,0.20082157537074355,NP_stress_response,severe_vs_healthy
FZD10,5.2552275577203185,-2.493897676519224,1.1342352375372684,-2.1987481908375113,0.02789583225397417,0.20185210602242237,NP_stress_response,severe_vs_healthy
ITGA6-AS1,4.355108040414505,2.72379224277445,1.2387120272161831,2.198890608090533,0.02788570159441773,0.20185210602242237,NP_stress_response,severe_vs_healthy
NR1D1,160.2325566422523,-1.299053756425798,0.591066277147177,-2.197814029749375,0.02796236124190159,0.20199230147255617,NP_stress_response,severe_vs_healthy
PRR12,7.235961454931742,1.2985064129165755,0.5907905922144828,2.1979131523562936,0.02795529545772818,0.20199230147255617,NP_stress_response,severe_vs_healthy
STN1,12.533345375619222,1.0921170402151703,0.4968980751766444,2.197869331304874,0.02795841897600755,0.20199230147255617,NP_stress_response,severe_vs_healthy
TGFBR2,139.5959087485478,1.1504085470481589,0.5238069464609773,2.1962453052994446,0.02807439020933122,0.2026876340337728,NP_stress_response,severe_vs_healthy
PELI2,7.725878017618815,-1.330203343509884,0.6058925061898912,-2.195444455774451,0.02813173112619518,0.20298757815987328,NP_stress_response,severe_vs_healthy
MRPS24,81.16902927690617,-3.157448847204281,1.438448371870018,-2.195038006890383,0.02816087150547327,0.2030838157782475,NP_stress_response,severe_vs_healthy
NAP1L3,15.031741654173617,-1.195660173521131,0.5449798385486542,-2.1939530399974347,0.02823878571047206,0.20337738556248217,NP_stress_response,severe_vs_healthy
NDUFAF4,59.26969909681252,-0.9566698840117884,0.4360768690921269,-2.1938102014066687,0.02824905713399974,0.20337738556248217,NP_stress_response,severe_vs_healthy
OAF,84.648275695651,-0.987745192866044,0.450212499919218,-2.1939532843785456,0.02823876813995473,0.20337738556248217,NP_stress_response,severe_vs_healthy
TEP1,5.5469481508229075,-1.2495134019964944,0.5696921406522094,-2.1933133930301283,0.02828480735313988,0.20352074988533075,NP_stress_response,severe_vs_healthy
PODNL1,68.53066620965126,1.1445305067528044,0.5221353616596031,2.192018757578348,0.02837815223905193,0.2040781390173791,NP_stress_response,severe_vs_healthy
CHPT1,114.79511452555936,-1.268622455429252,0.5791370741013057,-2.19053918694098,0.02848515604910182,0.20473307627908696,NP_stress_response,severe_vs_healthy
SDF2L1,111.13119721387714,-1.524614613358481,0.696401917629835,-2.189274002213293,0.02857693076872356,0.20516320520048412,NP_stress_response,severe_vs_healthy
SHTN1,30.405205612377618,-1.15184235201494,0.5260893968134455,-2.18944224877315,0.02856471173749952,0.20516320520048412,NP_stress_response,severe_vs_healthy
DUSP26,2.59008387774603,-4.230805443887861,1.9331754344783936,-2.188526384326527,0.02863128153478746,0.20532399497966164,NP_stress_response,severe_vs_healthy
RHOU,20.80768499837363,-1.3818406102703789,0.6313447719385362,-2.188725830464161,0.02861677338207095,0.20532399497966164,NP_stress_response,severe_vs_healthy
LINC01138,6.098160534624194,-1.855629141688871,0.8483507147557663,-2.187337276214935,0.02871791141928007,0.20583038463422657,NP_stress_response,severe_vs_healthy
KLF15,12.212465346930696,-1.263249162209751,0.5776101552198816,-2.1870272722765134,0.02874053313944752,0.20587769864829436,NP_stress_response,severe_vs_healthy
GPC1,53.05959712095487,-1.42048159407454,0.6495742554585282,-2.186788626762672,0.02875795811775441,0.20588775474722112,NP_stress_response,severe_vs_healthy
ALPK1,12.03913430130777,0.8384033097349027,0.38353064144727167,2.1860138907575855,0.02881458907834004,0.20597330331037572,NP_stress_response,severe_vs_healthy
CNN3,173.9726118897994,-1.1299074669835183,0.5168504237688107,-2.186140157812719,0.02880535277789254,0.20597330331037572,NP_stress_response,severe_vs_healthy
FSIP1,4.289443474115862,-1.607814437605664,0.7355162023900964,-2.185967395933619,0.02881799076741541,0.20597330331037572,NP_stress_response,severe_vs_healthy
IL17RB,12.651018659424269,-1.8539242023134943,0.8482249354235745,-2.185651617737114,0.02884110311772993,0.2060109469688503,NP_stress_response,severe_vs_healthy
MAF,168.66006061953922,0.986546308585852,0.4514140904387941,2.1854574978527723,0.02885531900583072,0.2060109469688503,NP_stress_response,severe_vs_healthy
GCLM,94.81339933593598,-1.4265245317695132,0.6529600347491358,-2.1847042021761367,0.02891054188756885,0.20606177137944945,NP_stress_response,severe_vs_healthy
HOXD11,1.538492123827053,3.2961562722841538,1.5084522220168677,2.185124741887447,0.02887970159721847,0.20606177137944945,NP_stress_response,severe_vs_healthy
SSBP3,53.43986302679852,-0.7825629367255124,0.3581761684367736,-2.1848548443100926,0.02889949128543188,0.20606177137944945,NP_stress_response,severe_vs_healthy
UFM1,237.814949968868,-0.8158672006142752,0.3734855081311419,-2.1844681596797053,0.02892786448958277,0.2060709459842729,NP_stress_response,severe_vs_healthy
TAF6L,9.366872159063226,-1.0242086311375485,0.4691737297826601,-2.183005070663276,0.02903543660089439,0.20672265692969188,NP_stress_response,severe_vs_healthy
RAB5A,122.09480305272652,-0.8014979527940316,0.3671912510806679,-2.1827806366169415,0.0290519683039351,0.20672582761565345,NP_stress_response,severe_vs_healthy
