gene	rho	pvalue	padj	program
CENPX	0.2094348578706832	0.0	0.0	late_up
PYURF	0.20920830223752884	0.0	0.0	late_up
ZNRD1	0.20920194768736775	0.0	0.0	late_up
ARL1	0.2091264437744767	0.0	0.0	late_up
PPIL4	0.2090766247671449	0.0	0.0	late_up
ETS2	0.20903835527126552	0.0	0.0	late_up
LAMTOR5	0.20892059321684114	0.0	0.0	late_up
NRBF2	0.20891621502203175	0.0	0.0	late_up
PTTG1	0.20885868079219294	0.0	0.0	late_up
DNAJB6	0.20885003191182444	0.0	0.0	late_up
DUSP14	0.20875026560371213	0.0	0.0	late_up
SELENOK	0.2087329815366549	0.0	0.0	late_up
EMD	0.20871138091238356	0.0	0.0	late_up
SERTAD2	0.2086601115398973	0.0	0.0	late_up
PSMB5	0.20853198418012364	0.0	0.0	late_up
LSR	0.20850313469576684	0.0	0.0	late_up
DEGS1	0.20845640455288267	0.0	0.0	late_up
RPS19BP1	0.20809729092180637	0.0	0.0	late_up
RPL11	0.20800537691286383	0.0	0.0	late_up
