source	target	ligand_complex	receptor_complex	lr_means	cellphone_pvals	expr_prod	scaled_weight	lr_logfc	spec_weight	lrscore	specificity_rank	magnitude_rank	condition	is_pain_relevant	pain_categories
DC	AF_outer	SLIT3	ROBO1	0.1641304	0.01	0.026373465	0.3111691131200121	0.2692003697361567	0.007022472	0.37748918	0.16275860998137975	0.03818811730803316	degenerated	True	pain_receptor:ROBO1
AF_inner	Fibroblasts	NGF	TRPV1	0.16251396	0.04	0.026404528	0.5708401955187223	0.1488076218390707	0.04845726	0.37762755	0.3394368003503434	0.03869284663608284	degenerated	True	pain_ligand:NGF
AF_inner	Fibroblasts	VEGFA	ITGB1	1.6130766	0.0	2.509637	0.4831336859997855	0.47621177882720134	0.011464567	0.8553939	0.03812166080628246	0.039440652727719475	degenerated	True	pain_ligand:VEGFA
DC	AF_mechanical_stress	PDGFA	PDGFRB	0.16478421	0.46	0.026672343	0.006399671590241331	-0.028583395865999867	0.0023185816	0.37881416	1.0	0.04020669056527122	degenerated	True	pain_ligand:PDGFA
Endothelial cells	AF_outer	CXCL8	SDC3	0.17372495	0.98	0.026743704	-0.053062277858637576	-0.6992725164821364	0.0011512662	0.37912858	1.0	0.04071119468715646	degenerated	True	pain_ligand:CXCL8
NP_mature_chondrocyte	Fibroblasts	VEGFA	ITGB1	1.60705	0.0	2.4865313	0.47725699736873484	0.4317150483470056	0.011359014	0.85482085	0.0531902210096628	0.04080201795967363	degenerated	True	pain_ligand:VEGFA
DC	DC	TNFSF9	TNFRSF9	0.16400379	0.12	0.02675549	0.31190469070544474	0.11079138567012059	0.0063632764	0.37918043	0.4178148064449914	0.041047496148356316	degenerated	True	pain_ligand:TNF
AF_mechanical_stress	DC	VEGFA	CD44	1.6047481	0.0	2.5133944	0.6288836058789875	0.5511855007258497	0.008704269	0.8554864	0.06251256525842841	0.041414109100512644	degenerated	True	pain_ligand:VEGFA
AF_inner	NK cells	PTGS2	CAV1	1.601263	0.0	2.1261177	0.5372339187718003	0.3750818421639932	0.012729708	0.8448318	0.08035783274931209	0.042141034271402436	degenerated	True	pain_ligand:PTGS2
AF_inner	AF_inner	NGF	SORT1	0.16413404	1.0	0.026922995	-0.04349752021408706	-0.17410716992659753	0.004465675	0.3799153	1.0	0.04256053742564915	degenerated	True	pain_ligand:NGF
Endothelial cells	AF_mechanical_stress	PIGF	FLT1	0.16795124	0.92	0.027020868	-0.05854475355820424	-0.10330086837199046	0.004276261	0.3803428	1.0	0.04340089299750191	degenerated	True	pain_receptor:FLT1
Macrophages	Endothelial cells	TNFSF9	PVR	0.1665712	0.19	0.027290562	0.07671694111933043	0.07862840422968848	0.007871455	0.38151383	0.492094701795698	0.04407306697554576	degenerated	True	pain_ligand:TNF
Macrophages	AF_mechanical_stress	TNFSF9	PVR	0.16660924	0.21	0.027304858	0.07681562173318848	0.05247623897303769	0.007875578	0.38157564	0.5581630040078971	0.04440911368225805	degenerated	True	pain_ligand:TNF
Classical monocytes	Fibroblasts	CXCL8	ADRA2A	1.7893974	0.0	1.9541574	3.624158625408838	1.7614215027173419	0.12690045	0.8392231	6.692184727881714e-05	0.0452686416660177	degenerated	True	pain_ligand:CXCL8
Macrophages	Fibroblasts	CXCL8	ADRA2A	1.7769358	0.0	1.9374002	3.6132710330030933	1.6723079392406692	0.12581226	0.8386412	0.00014129645063987336	0.046535392680128386	degenerated	True	pain_ligand:CXCL8
NP_mature_chondrocyte	DC	TNFSF9	PVR	0.17034473	0.26	0.027631119	0.10048158514936725	0.07174839097795357	0.007969681	0.38297808	0.565885135056991	0.04659279648513329	degenerated	True	pain_ligand:TNF
NP_mature_chondrocyte	Macrophages	SEMA3B	NRP2_PLXNA1	0.16661069	0.0	0.027756663	0.221523644831574	0.1770588287494328	0.041942008	0.38351384	0.28863534526299933	0.04726448657793796	degenerated	True	pain_receptor:NRP2
AF_inner	DC	VEGFA	CD44	1.5812633	0.0	2.426341	0.6059790154859366	0.6233506682239622	0.008402791	0.8532937	0.07164121531527974	0.04746702796880344	degenerated	True	pain_ligand:VEGFA
NP_notochordal	Naive B cells	CXCL8	CD79A	1.5806109	0.0	2.389527	7.214020336028701	1.9806838329914795	0.017737733	0.8523342	0.0019181597728855678	0.047654406665022894	degenerated	True	pain_ligand:CXCL8
Classical monocytes	NK cells	CXCL8	SDC2	1.7842743	0.0	1.9243784	0.9132173459075776	0.890748309829602	0.012036404	0.8381844	0.016653489217635455	0.04786561720751011	degenerated	True	pain_ligand:CXCL8
NP_mature_chondrocyte	DC	VEGFA	CD44	1.5752367	0.0	2.404002	0.600102326854886	0.5788539377437665	0.008325427	0.8527139	0.07406406765835896	0.0489995226683281	degenerated	True	pain_ligand:VEGFA
Macrophages	NK cells	CXCL8	SDC2	1.7718129	0.0	1.9078766	0.9023297535018329	0.8016347463529293	0.01193319	0.8375995	0.017366805029256707	0.049047036899226765	degenerated	True	pain_ligand:CXCL8
AF_inner	NP_mature_chondrocyte	SEMA3C	NRP2_PLXNA3	0.16934897	1.0	0.028132346	-0.12353998718044404	-0.30751464329536937	0.0054873847	0.38510436	1.0	0.0497824060002251	degenerated	True	pain_receptor:NRP2
DC	NK cells	VEGFA	ITGB1	1.5680966	0.0	2.0392845	0.43532429651147536	0.3060449678701017	0.009315894	0.842079	0.126828621561713	0.050651429027623845	degenerated	True	pain_ligand:VEGFA
AF_inner	Endothelial cells	PTGS2	CAV1	1.5664285	0.0	2.0606635	0.5046494970725165	0.39455450142249626	0.012337814	0.8427712	0.06965353581683648	0.05103816261731256	degenerated	True	pain_ligand:PTGS2
AF_inner	Macrophages	FGF2	CD44	1.5654268	0.0	2.0738127	0.6814290945882358	0.8255228454122702	0.019928804	0.84319216	0.005963467576966869	0.051329119280796365	degenerated	True	pain_ligand:FGF2
Macrophages	DC	TNFSF9	TNFRSF9	0.1700046	0.09	0.02858091	0.3244048997580753	0.15704061273633202	0.006797417	0.386979	0.323183243703765	0.05330508615251447	degenerated	True	pain_ligand:TNF
Fibroblasts	Endothelial cells	TNFSF13B	TFRC	0.17047015	1.0	0.028643051	-0.05930901655750484	-0.449888836531109	0.000971292	0.38723668	1.0	0.053640432782025516	degenerated	True	pain_ligand:TNF
NP_mature_chondrocyte	AF_mechanical_stress	PIGF	FLT1	0.17420396	0.99	0.028690372	-0.04581600782940892	-0.15211168601438177	0.004540473	0.38743255	1.0	0.0539757539679732	degenerated	True	pain_receptor:FLT1
AF_mechanical_stress	AF_inner	SEMA3B	NRP2_PLXNA3	0.17390653	0.0	0.028736254	0.1648018193989686	0.16374966258097826	0.019033685	0.38762215	0.31145941140311467	0.054311049711322765	degenerated	True	pain_receptor:NRP2
DC	Fibroblasts	PTGS2	CAV1	1.5887982	0.02	1.8445679	0.5309092376759593	0.18029505284807068	0.011043985	0.83529127	0.28325515426193915	0.054781066974527545	degenerated	True	pain_ligand:PTGS2
DC	Macrophages	VEGFA	CD44	1.5497618	0.0	2.0055373	0.5769055125517755	0.5091278250288237	0.006945483	0.8409663	0.14243982866109256	0.055938297511152396	degenerated	True	pain_ligand:VEGFA
AF_mechanical_stress	Fibroblasts	NGF	SORCS2	0.1713371	0.14	0.028974041	0.20627570692498315	0.12162024468295277	0.05475544	0.38860068	0.3919824898430494	0.056154725694928645	degenerated	True	pain_ligand:NGF
Endothelial cells	AF_outer	SLIT3	ROBO1	0.17386258	0.0	0.029105358	0.34910755935465093	0.36602902809843635	0.007749894	0.38913798	0.09724103319072797	0.05749509464534315	degenerated	True	pain_receptor:ROBO1
DC	Fibroblasts	CXCL8	ADRA2A	1.6876097	0.0	1.8172826	3.5352259623191706	1.4359732671720926	0.11801198	0.83426356	0.0007470240707765505	0.0575415971272093	degenerated	True	pain_ligand:CXCL8
AF_inner	AF_mechanical_stress	SEMA3C	NRP2_PLXNA3	0.17198455	1.0	0.02914826	-0.1166546691704248	-0.3117939669862507	0.005685545	0.3893131	1.0	0.05783012329937667	degenerated	True	pain_receptor:NRP2
DC	AF_mechanical_stress	GRN	TNFRSF1A	1.5915767	0.0	1.8102461	0.9361571543844505	0.8541123204878649	0.020685205	0.83399516	0.005963467576966869	0.05831254069720903	degenerated	True	pain_receptor:TNFRSF1A
AF_mechanical_stress	Endothelial cells	VEGFA	ITGB1	1.5375559	0.0	2.3311548	0.41209421374185956	0.4206428235787911	0.010649221	0.850771	0.05778570921997164	0.059842739216214885	degenerated	True	pain_ligand:VEGFA
AF_mechanical_stress	AF_mechanical_stress	NGF	SORT1	0.17298844	0.92	0.029475333	-0.029754418926122805	-0.13758881303722248	0.0048890277	0.39064035	1.0	0.06050944121322413	degenerated	True	pain_ligand:NGF
DC	NK cells	CXCL8	SDC2	1.6824868	0.0	1.7895894	0.82428468281791	0.5653000742843525	0.01119334	0.8331992	0.02311654173340404	0.06065416797801365	degenerated	True	pain_ligand:CXCL8
AF_mechanical_stress	Tcm/Naive helper T cells	VEGFA	CD44	1.5351241	0.0	2.3245587	0.5602775783080636	0.7352423093058436	0.008050303	0.85059106	0.08412486987826383	0.06089070055659644	degenerated	True	pain_ligand:VEGFA
AF_mechanical_stress	Macrophages	NGF	BEX3	0.1740171	1.0	0.029787594	-0.5125931911971521	-0.9120272310699576	0.0020012672	0.39189535	1.0	0.06352172844965195	degenerated	True	pain_ligand:NGF
NP_mature_chondrocyte	NP_mature_chondrocyte	ADAM10	IL6R	0.1759403	1.0	0.0297959	-0.12983938625575628	-0.4823160185646385	0.00055582286	0.39192858	1.0	0.06368901714354612	degenerated	True	pain_receptor:IL6R
AF_mechanical_stress	AF_outer	VEGFA	ITGB1	1.5239964	0.0	2.2943783	0.3992276300069284	0.6579089957689104	0.010481218	0.84975874	0.030296345665523035	0.0647336995923137	degenerated	True	pain_ligand:VEGFA
Endothelial cells	Fibroblasts	VEGFA	ITGB3	0.17367339	1.0	0.029906427	0.2610341896888909	-0.5483560699139205	0.003971568	0.39236984	1.0	0.06477624085420176	degenerated	True	pain_ligand:VEGFA
Endothelial cells	Fibroblasts	VEGFA	TYRO3	0.17367339	1.0	0.029906427	-0.04745794386649521	-0.5888850371854812	0.0044984315	0.39236984	1.0	0.06477624085420176	degenerated	True	pain_ligand:VEGFA
DC	Endothelial cells	GRN	TNFRSF1A	1.5800438	0.0	1.7539241	0.9220779496797412	0.994663398886861	0.02004163	0.83179563	0.005963467576966869	0.06497752764854108	degenerated	True	pain_receptor:TNFRSF1A
AF_mechanical_stress	Fibroblasts	NGF	KIDINS220	0.17454728	0.82	0.02994854	-0.14865341948189995	-0.3482911666289132	0.002189969	0.39253762	1.0	0.06536155878142984	degenerated	True	pain_ligand:NGF
Classical monocytes	DC	CXCL8	SDC3	1.752354	0.0	1.738829	1.8632748970477127	1.6489849957526426	0.07485332	0.8311901	0.0004991130268839796	0.06730143675688675	degenerated	True	pain_ligand:CXCL8
AF_inner	Endothelial cells	VEGFA	ITGB1	1.5140711	0.0	2.2504137	0.3891896233488087	0.49280799107690365	0.010280377	0.8485195	0.03351537592672791	0.06799217209276177	degenerated	True	pain_ligand:VEGFA
DC	NK cells	PTGS2	CAV1	1.5136871	0.0	1.7297454	0.4606493973573702	0.1989088480551111	0.010356507	0.83082235	0.2540976533477665	0.06818616900354692	degenerated	True	pain_ligand:PTGS2
Macrophages	DC	CXCL8	SDC3	1.7398925	0.0	1.7239183	1.8523873046419679	1.55987143227597	0.07421144	0.83058506	0.0005160665075747477	0.0686583737172092	degenerated	True	pain_ligand:CXCL8
AF_inner	Tcm/Naive helper T cells	VEGFA	CD44	1.5116391	0.0	2.244046	0.5373729879150126	0.8074074768039561	0.007771475	0.84833735	0.09629724442991991	0.0689368488772876	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	Endothelial cells	VEGFA	ITGB1	1.5080445	0.0	2.2296941	0.383312934717758	0.4483112605967079	0.010185727	0.8479241	0.04724329008613052	0.0699436863507699	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	DC	FGF2	CD44	1.5075591	0.0	2.153136	0.6368058375267736	0.6427531379831584	0.020691076	0.8456577	0.00999254753835794	0.07018240606616113	degenerated	True	pain_ligand:FGF2
NP_mature_chondrocyte	AF_mechanical_stress	TNFSF9	HLA-DPA1	0.1809106	0.0	0.03044403	0.0913903322599002	-0.009266076039692456	0.0006321722	0.39449573	1.0	0.0705423927345721	degenerated	True	pain_ligand:TNF
NP_mature_chondrocyte	Tcm/Naive helper T cells	VEGFA	CD44	1.5056126	0.0	2.2233853	0.531496299283962	0.7629107463237603	0.0076999236	0.84774137	0.09924367001420334	0.07090083319830959	degenerated	True	pain_ligand:VEGFA
AF_inner	Fibroblasts	NGF	SORCS2	0.17545179	0.13	0.03054495	0.21490151285864129	0.11377934854838398	0.057724163	0.39489108	0.35188717079968995	0.07121044242000234	degenerated	True	pain_ligand:NGF
Macrophages	Fibroblasts	VEGFA	ITGB1	1.5027003	0.03	2.0864513	0.37548862423728746	0.3573676349112891	0.009531362	0.8435934	0.1760704091790426	0.07214845009087639	degenerated	True	pain_ligand:VEGFA
DC	NP_stressed_degenerative	GRN	TNFRSF1A	1.5681362	0.0	1.6957724	0.9075415494026058	1.4521574834184778	0.019377144	0.8294237	0.005963467576966869	0.07254754302556655	degenerated	True	pain_receptor:TNFRSF1A
AF_inner	AF_outer	VEGFA	ITGB1	1.5005114	0.0	2.2149107	0.3763230396138776	0.7300741632670229	0.010118193	0.8474947	0.03561841168174084	0.07314808669583923	degenerated	True	pain_ligand:VEGFA
AF_mechanical_stress	NP_mature_chondrocyte	SEMA3B	NRP2_PLXNA3	0.17934817	0.0	0.031051444	0.17901759798894967	0.17063756144930664	0.02056717	0.39685765	0.299064146304439	0.07388163376719412	degenerated	True	pain_receptor:NRP2
AF_inner	AF_mechanical_stress	NGF	SORT1	0.17710313	0.86	0.031073421	-0.021128612992464692	-0.14542970917179127	0.0051541002	0.39694235	1.0	0.07421541741112583	degenerated	True	pain_ligand:NGF
Fibroblasts	Fibroblasts	PDGFC	FLT1	0.17749213	0.6	0.031110646	-0.10918124704709957	-0.30829249544878073	0.0022138907	0.39708564	1.0	0.07488290854735678	degenerated	True	pain_receptor:FLT1
NP_mature_chondrocyte	AF_outer	VEGFA	ITGB1	1.4944849	0.0	2.1945183	0.37044635098282686	0.6855774327868271	0.010025036	0.846896	0.03739081317739251	0.07522453845017957	degenerated	True	pain_ligand:VEGFA
AF_outer	Endothelial cells	PDGFA	PDGFRB	0.17913643	0.19	0.031288132	0.0334918664671505	0.1275971025598262	0.0027198242	0.39776683	1.0	0.07621758624031641	degenerated	True	pain_ligand:PDGFA
AF_inner	Macrophages	NGF	BEX3	0.17813176	1.0	0.031402614	-0.5039673852634939	-0.9198681272045264	0.0021097714	0.39820436	1.0	0.07721832803337758	degenerated	True	pain_ligand:NGF
AF_mechanical_stress	AF_outer	NGF	SORT1	0.17953414	0.87	0.031462383	-0.018464583918566355	-0.1509371254542795	0.0052186158	0.3984322	1.0	0.07755185787875399	degenerated	True	pain_ligand:NGF
AF_inner	Fibroblasts	NGF	KIDINS220	0.17866194	0.81	0.031572286	-0.14002761354824184	-0.35613206276348197	0.0023087044	0.39885017	1.0	0.07905243230387134	degenerated	True	pain_ligand:NGF
Classical monocytes	NK cells	VEGFA	ITGB1	1.4806781	0.01	1.651864	0.35006832569206153	0.6518447208742288	0.0075460733	0.8275599	0.11458311243323929	0.08083302058422458	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	NK cells	TNFSF9	HLA-DPA1	0.18578795	0.16	0.031742502	0.10255888548031525	0.05173989300489362	0.0006591351	0.39949495	1.0	0.08088576912228337	degenerated	True	pain_ligand:TNF
NP_mature_chondrocyte	AF_mechanical_stress	PDGFA	PDGFRB	0.18259993	0.01	0.031761985	0.044131323310293215	0.007285786420665963	0.0027610157	0.39956856	1.0	0.08121901990011107	degenerated	True	pain_ligand:PDGFA
AF_inner	Macrophages	SEMA3C	NRP2_PLXNA1	0.1788871	1.0	0.03180893	-0.023118475634553437	-0.2491074007124609	0.014154605	0.39974576	1.0	0.08155224531401022	degenerated	True	pain_receptor:NRP2
DC	Endothelial cells	PTGS2	CAV1	1.4788526	0.0	1.6764938	0.42806497565808643	0.21838150731361416	0.010037675	0.82861334	0.22487349218315578	0.08170542836664618	degenerated	True	pain_ligand:PTGS2
DC	DC	CXCL8	SDC3	1.6505663	0.0	1.6170365	1.774342233958045	1.3235367602073929	0.06961038	0.8260341	0.001865852362305137	0.08288547913114142	degenerated	True	pain_ligand:CXCL8
AF_outer	DC	TNFSF9	PVR	0.18085128	0.24	0.031992946	0.12236749312230043	0.13880688257285714	0.009227769	0.400438	0.5377712525974897	0.08421714386390039	degenerated	True	pain_ligand:TNF
Macrophages	DC	VEGFA	CD44	1.470887	0.0	2.017201	0.4983339537234385	0.50450652430805	0.0069858753	0.84135365	0.1397633051877652	0.08450162943547249	degenerated	True	pain_ligand:VEGFA
AF_mechanical_stress	Tem/Effector helper T cells	VEGFA	CD44	1.4708271	0.0	2.150172	0.49692106232006605	0.5903767085151659	0.0074463743	0.8455678	0.1121233154969891	0.0845629055798396	degenerated	True	pain_ligand:VEGFA
AF_mechanical_stress	AF_mechanical_stress	SEMA3B	NRP2_PLXNA3	0.18198374	0.0	0.032172773	0.1859029159989689	0.16635823775842531	0.021309892	0.40111107	0.306948305506983	0.08504958516695324	degenerated	True	pain_receptor:NRP2
Plasma cells	Memory B cells	CXCL8	CD79A	1.4645543	0.0	1.6022073	8.035808247373817	1.6343940950833793	0.011893369	0.8253712	0.007837962790211317	0.08715464044551602	degenerated	True	pain_ligand:CXCL8
AF_mechanical_stress	Macrophages	FGF2	CD44	1.4634256	0.0	1.629246	0.5688826178690312	0.580293235195074	0.015656633	0.8265739	0.01684716849778703	0.08755895837800694	degenerated	True	pain_ligand:FGF2
Classical monocytes	Macrophages	VEGFA	CD44	1.4623432	0.0	1.6245283	0.49164954173236164	0.8549275780329508	0.0056259898	0.826366	0.17976507965077587	0.08796413678743761	degenerated	True	pain_ligand:VEGFA
AF_mechanical_stress	Tem/Trm cytotoxic T cells	VEGFA	CD44	1.4561046	0.0	2.1102412	0.4824139209468571	0.6767886697310188	0.0073080882	0.8443399	0.12001137089227118	0.09028689798579036	degenerated	True	pain_ligand:VEGFA
Fibroblasts	DC	TNFSF9	PVR	0.18262461	0.28	0.03272915	0.1260616309267161	0.07690688988128122	0.009440114	0.40317214	0.5959570085194534	0.09037349246127369	degenerated	True	pain_ligand:TNF
AF_inner	AF_outer	NGF	SORT1	0.18364881	0.95	0.033168204	-0.009838777984908242	-0.1587780215888483	0.005501558	0.4047764	1.0	0.09319917944041228	degenerated	True	pain_ligand:NGF
AF_inner	AF_outer	TNFSF9	PVR	0.18877167	0.0	0.03321119	0.12151109014887287	0.2244963094162607	0.009579149	0.4049324	0.32570510075250597	0.09369764347663331	degenerated	True	pain_ligand:TNF
AF_inner	AF_outer	TNFSF10	RIPK1	0.18322167	0.62	0.03325311	-0.0033223552316223592	-0.08897830092295528	0.0032058035	0.40508443	1.0	0.09402991843845102	degenerated	True	pain_ligand:TNF
AF_inner	Tem/Effector helper T cells	VEGFA	CD44	1.4473423	0.0	2.075699	0.47401647192701524	0.6625418760132784	0.0071884636	0.84325224	0.1273962770322868	0.09427349341894944	degenerated	True	pain_ligand:VEGFA
AF_inner	Fibroblasts	PIGF	FLT1	0.18325913	0.45	0.033386435	-0.03407080947028069	-0.11857275448483795	0.005283661	0.40556666	1.0	0.09569091336536019	degenerated	True	pain_receptor:FLT1
NP_mature_chondrocyte	Tem/Effector helper T cells	VEGFA	CD44	1.4413157	0.0	2.0565884	0.4681397832959645	0.6180451455330827	0.00712228	0.84264	0.13116749051233978	0.09725797654511212	degenerated	True	pain_ligand:VEGFA
DC	AF_outer	GRN	TNFRSF1A	1.534749	0.0	1.5327233	0.8667828730795427	0.7616814645449207	0.017514026	0.8221529	0.005963467576966869	0.09912837186642269	degenerated	True	pain_receptor:TNFRSF1A
NP_mature_chondrocyte	Tcm/Naive helper T cells	FGF2	CD44	1.4379349	0.0	1.9913671	0.5681998099558496	0.8268099465631522	0.019136522	0.84049153	0.006726576241754975	0.09912837186642269	degenerated	True	pain_ligand:FGF2
AF_inner	Tem/Trm cytotoxic T cells	VEGFA	CD44	1.4326198	0.0	2.0371516	0.4595093305538062	0.7489538372291313	0.0070549673	0.84200937	0.13559291008092594	0.10184763660461284	degenerated	True	pain_ligand:VEGFA
AF_mechanical_stress	Fibroblasts	VEGFA	CD44	1.4325938	0.01	2.0464747	0.4592467675441637	0.40364696687677304	0.007087255	0.8423129	0.13353128369335573	0.10188099633827148	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	Tem/Trm cytotoxic T cells	VEGFA	CD44	1.4265932	0.0	2.0183957	0.45363264192275554	0.7044571067489356	0.0069900127	0.8413932	0.13937361946449892	0.10524301057814364	degenerated	True	pain_ligand:VEGFA
Plasma cells	Small pre-B cells	CXCL8	CD79A	1.4253869	0.0	1.5451902	7.752884640130518	1.431048625423701	0.011470124	0.8227444	0.014160211319526191	0.10568372130719848	degenerated	True	pain_ligand:CXCL8
AF_inner	Endothelial cells	TNFSF9	PVR	0.19161612	0.01	0.034565154	0.12888764443436895	0.15956824778861464	0.009969676	0.40975577	0.3189976357284711	0.1066376250399316	degenerated	True	pain_ligand:TNF
AF_inner	AF_mechanical_stress	TNFSF9	PVR	0.19165415	0.0	0.03458326	0.12898632504822702	0.13341608253196385	0.009974898	0.40981913	0.3705227334614556	0.10713454336383899	degenerated	True	pain_ligand:TNF
Macrophages	Fibroblasts	GRN	TNFRSF1A	1.4226668	0.01	1.765786	0.7742645449443659	0.8260944790358974	0.020177174	0.8322666	0.049121751820779866	0.10721573560790043	degenerated	True	pain_receptor:TNFRSF1A
Fibroblasts	AF_mechanical_stress	TNFSF13B	CD40	0.18621758	0.1	0.034655143	0.24167271657082087	0.11621435222367474	0.0028761576	0.4100702	1.0	0.10763141296945461	degenerated	True	pain_ligand:TNF
