gene	cell_type	comparison	log2FC	padj	baseMean	direction	pain_categories	significant
NTRK3	EP_hyaline	healthy_vs_degenerated_all	0.2613389966425135	0.9996390799405724	1.342576102015543	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	EP_hyaline	healthy_vs_degenerated_all	-0.3601573458742613	0.9996390799405724	88.54096619498148	DOWN	Nociception_ion_channels	False
P2RX7	EP_hyaline	healthy_vs_degenerated_all	-0.0757024720597563	0.9996390799405724	33.53329877847979	DOWN	Nociception_ion_channels	False
PDGFA	EP_hyaline	healthy_vs_degenerated_all	-0.2240973176530784	0.9996390799405724	304.4834814229015	DOWN	Neovascularization	False
PENK	EP_hyaline	healthy_vs_degenerated_all	3.431244399382141	0.9996390799405724	16.661541325316445	UP	Neuropeptides	False
PTGES	EP_hyaline	healthy_vs_degenerated_all	0.6763682445610536	0.9996390799405724	141.55381853055687	UP	Inflammatory_pain	False
PTGS2	EP_hyaline	healthy_vs_degenerated_all	-3.546012664403876	0.9996390799405724	1379.4622209349025	DOWN	Inflammatory_pain	False
ROBO1	EP_hyaline	healthy_vs_degenerated_all	0.3692468373106492	0.9996390799405724	226.87681040578735	UP	Nerve_guidance	False
ROBO2	EP_hyaline	healthy_vs_degenerated_all	-1.8127442113767	0.9996390799405724	882.0283579040616	DOWN	Nerve_guidance	False
SCN11A	EP_hyaline	healthy_vs_degenerated_all	-0.7386597875292465	0.9996390799405724	5.174359775436786	DOWN	Nociception_ion_channels	False
SEMA3A	EP_hyaline	healthy_vs_degenerated_all	-0.5302246341845898	0.9996390799405724	2302.6428940064125	DOWN	Nerve_guidance	False
SEMA3E	EP_hyaline	healthy_vs_degenerated_all	-0.0403252210527065	0.9996390799405724	298.59167502307724	DOWN	Nerve_guidance	False
SLIT2	EP_hyaline	healthy_vs_degenerated_all	-0.5635829279115567	0.9996390799405724	74.27361550171874	DOWN	Nerve_guidance	False
SLIT3	EP_hyaline	healthy_vs_degenerated_all	1.0409407271455746	0.9996390799405724	122.32621619262228	UP	Nerve_guidance	False
TAC1	EP_hyaline	healthy_vs_degenerated_all	0.261306982895496	0.9996390799405724	58.51724832755732	UP	Neuropeptides	False
TEK	EP_hyaline	healthy_vs_degenerated_all	0.2613402547982079	0.9996390799405724	1.8998300896303644	UP	Neovascularization	False
TRPV1	EP_hyaline	healthy_vs_degenerated_all	-0.2980951457719628	0.9996390799405724	50.17827395728355	DOWN	Nociception_ion_channels	False
TRPV4	EP_hyaline	healthy_vs_degenerated_all	0.9775371329148074	0.9996390799405724	400.7412720922176	UP	Nociception_ion_channels	False
UNC5B	EP_hyaline	healthy_vs_degenerated_all	0.1238263724376708	0.9996390799405724	184.032462638648	UP	Nerve_guidance	False
VEGFA	EP_hyaline	healthy_vs_degenerated_all	-1.024973061850145	0.9996390799405724	1541.7999148709198	DOWN	Neovascularization	False
VEGFB	EP_hyaline	healthy_vs_degenerated_all	-0.1649338778576674	0.9996390799405724	576.003231848879	DOWN	Neovascularization	False
